,Product,Ratings,Reviews
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"This is my second time buying these headphones as my first pair was taken from me ( from a family member who fell in love with them). So I decided to buy another pair so I could have my own headphones again.

The first thing you will notice about these headphones versus others of similar price points, is that these ones can be folded in. Personally, I can take or leave this feature.

Next, is They are more comfortable than some I have bought in the past. This feature I love!!! Extra padding = less pain. Always a plus.

I know that in the advert, these are show cased as being more for kids, but they fit my head just fine and my husband's as well. And why should the kids get all the fun?

The sound quality is okay. Not bad but not the best out there either. However, for around twenty bucks, I am not going to complain since it gets the job done.

Another cool feature is the optional mic. You can turn it on or off by pushing a little button that's located on the wire. And it's compatible with my phone so I like it.

Last but certainly not least is the color. I got the hot pink ones. Love the color!!!

Obviously I like these headphones since this is my second time purchasing them. For the price I think you can't go wrong. Only downside I can see with these that may pose an issue is when you go to adjust them, you have to pull on them to lengthen them and when you do this they feel a bit stiff and make a clicking noise, which I think might be Normal for this type of phones. ."
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,3.0 out of 5 stars,I bought these for my 11 year old daughter. The color is really nice and she absolutely loves them! She uses them on a daily basis for long periods of time. We've had them for 3-4 months and they already have a short in them where only one side has sound coming out of it. She still loves them though and hasn't complained. So a 3 star review for the awesome headphones that lasted 3-4 months.
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,These are comfortable headphones that fit well over the ear to block out external sounds. I have enjoyed using these headphones with mic during conference calls I have taken on both my cell phone and computer. It also fits my 5 year old child very well when using a tablet traveling. I have not found any issues with the quality. The color pops and I have received compliments on it. I would buy these headphones again in the future if needed.
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Great sound, very comfortable, stylish. I've had mine for at least six months now, and they work perfectly. The bass could be a little deeper I suppose, but for the money, I really shouldn't complain. People compliment me on how stylish they look too!"
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"Very comfortable and they stay put on my smallish adult head without slipping. They are not noise canceling, but they do help block out a lot more outside noise than my other headphones, especially if I'm playing more aggressive music."
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Got these for my daughter to use at school. They survived kindergarten and have made it through 1st grade as well and they are still working. The nylon wrapped cord has really held up.
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Fabulous product! Bought for my Father, and then again for my Uncle. They are able to listen, and background noise does not bother them."
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,"Works well for the first two months.
One side lost sound in the third month.
Totally no sound after 5 and a half month...

Attractive appearance though...But it doesn't matter anymore..."
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I expected for the product to arrive the day it was initiated but got it the next day. This headphone was worth the wait :) and I'm liking the quality it's giving off. My ear drums are happy:) ...I had my mother tried it on and she wants one too lol. I'm buying one for my mother and another to my girlfriend. Got to keep them both happy hehe
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,3.0 out of 5 stars,"The headphones were purchased for my 9 year old daughter as a Christmas gift. Initially, they seemed to work just fine, but after 11 days of use one side completely stopped working. The other pair I received is still fully functional, but the audio on it seems significantly lower than when we initially purchased them."
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I am very please with these headphones. It is easy to adjust them. The sound is very good. They are light weight. I do give this warning the orange color is very bright. You will be noticed.
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,"Poorly made, ear piece fell off within first week of purchase"
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"The sound quality is great! The only downfalls that I found were the following; the cord is a cloth fabric, which will in result lead to being very dirty if you purchase this item for a young child (I bought for my 8 year old) and I find they fit around the ears a little too tight to feel a little uncomfortable for my preference. When my box arrived the amazon box was in tact well, however the headphones were inside a saturated box that was literally falling apart when I picked it up. The headphones do not seem damaged"
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,"Order these for a birthday present, they've been used twice and keep shorting out. The sound is distorted in the ear piece and the only way to make it stop is to hold the wire at a certain angle. Very disappointed!!!"
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,We love these so much. This is our 4th pair. My 11 year old uses hers daily and is pretty rough on them. They last about a year or so for her. Great price great product
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,Lasted one month!!!!!!!!!!!! I expected better after looking at the reviews. Very disappointed.
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"I'll admit I was really afraid these would not be comfortable. Most of the ""earbuds"" never work for me and always fall out. But headsets that cover the ears have, in the past, hurt my ears (should I admit I have big ears?). These are awesome. I've been using them a lot, for conference calls when working from home, watching Netflix on my laptop, listening to music on my phone at work. My ears haven't sweat with them either (yes that was a thing for me before)."
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Purchased these for my daughter. She loves using them and they fold up nicely for carrying in her backpack. The only feedback that she gave me is that they do not sound as loud as some other headsets that she has been using. She uses them for school and a digital music class that they are taking. She has been using them for over a month and they have withstood the daily abuse of going into her locker and back into her backpack. They look great and do not show any wear and sound just as good as when I purchased them.
